Brand,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Model Name,Dial Shape,Strap Color,Strap Material,Battery Life (Days),Display Size,Brand_Label,Touchscreen_No,Touchscreen_Unknown,Touchscreen_Yes,Bluetooth_No,Bluetooth_Yes,Model_Name_Label
0.11764705882352941,0.5969011564032574,0.5648664952217671,0.6044529177945696,0.875,0.0024518315246095726,0.7612732095490716,0.6666666666666666,0.1,0.0,0.9999999999999999,0.40540540540540543,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7612732095490716
0.11764705882352941,0.5515964254567283,0.5648664952217671,0.6044529177945696,0.875,0.0021772522366098183,0.753315649867374,0.6666666666666666,0.06666666666666667,0.7333333333333333,0.9999999999999999,0.35135135135135137,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.753315649867374
0.11764705882352941,0.540270242720096,0.5648664952217671,0.6044529177945696,0.825,0.0002535820483291851,0.7559681697612731,0.6666666666666666,0.9,0.7333333333333333,0.9999999999999999,0.40540540540540543,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7559681697612731
0.11764705882352941,0.32507277072408286,0.31300970462795397,0.6044529177945696,0.8999999999999999,0.008885062725215586,0.7427055702917772,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.9999999999999999,0.35135135135135137,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7427055702917772
0.11764705882352941,0.32507277072408286,0.31300970462795397,0.6044529177945696,0.8999999999999999,0.008885062725215586,0.010610079575596816,0.6666666666666666,0.9666666666666667,0.7333333333333333,0.9999999999999999,0.35135135135135137,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.010610079575596816
0.11764705882352941,0.35903999275124304,0.3280841561630208,0.0,0.8999999999999999,0.008885062725215586,0.7320954907161803,0.6666666666666666,0.36666666666666664,0.7333333333333333,0.9999999999999999,0.3783783783783784,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7320954907161803
0.11764705882352941,0.24578949156765695,0.23283698976622114,0.045944961474852525,0.8999999999999999,0.09012499818293118,0.7453580901856763,0.6666666666666666,0.9666666666666667,0.7333333333333333,0.9999999999999999,0.3783783783783784,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7453580901856763
0.11764705882352941,0.46098696356367014,0.4611338646008614,0.6044529177945696,0.8999999999999999,0.004596780315572361,0.7718832891246684,0.6666666666666666,0.06666666666666667,0.0,0.9999999999999999,0.35135135135135137,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7718832891246684
0.11764705882352941,0.5969011564032574,0.5648664952217671,0.6044529177945696,0.875,0.0024518315246095726,0.7639257294429708,0.6666666666666666,0.3333333333333333,0.0,0.9999999999999999,0.40540540540540543,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7639257294429708
0.11764705882352941,0.49496551177356696,0.4918436676508874,0.6044529177945696,0.8999999999999999,0.004596780315572361,0.7824933687002652,0.6666666666666666,0.7666666666666666,0.0,0.9999999999999999,0.40540540540540543,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7824933687002652
0.11764705882352941,0.49496551177356696,0.4918436676508874,0.6044529177945696,0.8999999999999999,0.004596780315572361,0.7771883289124668,0.6666666666666666,0.1,0.0,0.9999999999999999,0.40540540540540543,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7771883289124668
0.11764705882352941,0.46098696356367014,0.4611338646008614,0.6044529177945696,0.8999999999999999,0.004596780315572361,0.76657824933687,0.6666666666666666,0.1,0.0,0.9999999999999999,0.35135135135135137,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.76657824933687
0.11764705882352941,0.44966078082703786,0.4611338646008614,0.6044529177945696,0.875,0.0027764811533622234,0.7506631299734747,0.6666666666666666,0.06666666666666667,0.7333333333333333,0.9999999999999999,0.35135135135135137,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.7506631299734747
